Listing_ID,Neighbourhood,Latitude,Longitude,Room_Type,Property_Type,Date,Month,Season,Price_Per_Night_INR,Cleaning_Fee_INR,Availability_365,Minimum_Nights,Occupancy_Rate,Number_Of_Bookings,Average_Stay_Length,Revenue_Estimated_INR,Review_Count,Review_Score_Rating,Guest_Origin_Country,Event_Flag,Price_Band,Rating_Band,Occupancy_Band,Revenue_Per_Available_Day_INR
10,Whitefield,12.987902,77.540097,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,4777,223,247,5,0.89,28,5,133756,312,4.2,Australia,1,Premium (₹4K–₹7K),4.0–4.49,Very High (>75%),541.5222672064777
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-01-01,1,Winter,2691,210,155,1,0.46,14,4,37674,54,4.2,UK,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),243.05806451612904
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-02-01,2,Winter,2522,210,155,1,0.59,17,4,42874,265,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),276.60645161290324
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-03-01,3,Spring,2931,210,155,1,0.46,14,3,41034,62,4.1,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),264.73548387096776
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-04-01,4,Spring,2839,210,155,1,0.34,10,4,28390,341,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),183.16129032258064
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-05-01,5,Spring,2727,210,155,1,0.47,15,3,40905,162,3.8,Canada,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),263.9032258064516
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-06-01,6,Summer,2762,210,155,1,0.53,16,4,44192,313,5.0,Germany,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),285.10967741935485
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-07-01,7,Monsoon,1924,210,155,1,0.45,14,4,26936,218,4.5,France,0,Budget (≤₹2K),4.0–4.49,Moderate (26–50%),173.78064516129032
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-08-01,8,Monsoon,2251,210,155,1,0.48,15,3,33765,81,4.7,USA,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),217.83870967741936
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-09-01,9,Autumn,2279,210,155,1,0.52,16,2,36464,132,4.5,UK,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),235.2516129032258
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-10-01,10,Autumn,2594,210,155,1,0.65,20,4,51880,141,4.1,UK,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),334.7096774193548
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-11-01,11,Winter,2186,210,155,1,0.73,22,3,48092,140,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),310.27096774193546
11,Ulsoor,12.777774,77.658906,Entire home/apt,Independent House,2024-12-01,12,Winter,2966,210,155,1,0.78,24,3,71184,120,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),459.2516129032258
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-01-01,1,Winter,6555,310,112,5,0.83,26,2,170430,277,4.4,India,1,Premium (₹4K–₹7K),4.0–4.49,Very High (>75%),1521.6964285714287
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-02-01,2,Winter,5109,310,112,5,0.67,19,4,97071,199,5.0,UAE,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),866.7053571428571
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-03-01,3,Spring,5214,310,112,5,0.67,21,3,109494,10,4.9,Australia,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),977.625
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-04-01,4,Spring,5055,310,112,5,0.39,12,3,60660,194,3.7,India,0,Premium (₹4K–₹7K),3.5–3.99,Moderate (26–50%),541.6071428571429
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-05-01,5,Spring,4862,310,112,5,0.68,21,4,102102,152,5.0,UK,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),911.625
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-06-01,6,Summer,4929,310,112,5,0.82,25,4,123225,214,3.9,India,0,Premium (₹4K–₹7K),3.5–3.99,Very High (>75%),1100.2232142857142
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-07-01,7,Monsoon,4083,310,112,5,0.56,17,3,69411,308,4.7,UAE,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),619.7410714285714
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-08-01,8,Monsoon,4417,310,112,5,0.26,8,2,35336,139,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),315.5
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-09-01,9,Autumn,4655,310,112,5,0.67,20,1,93100,172,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),831.25
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-10-01,10,Autumn,4728,310,112,5,0.49,15,3,70920,84,4.1,Australia,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),633.2142857142857
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-11-01,11,Winter,4903,310,112,5,0.71,21,5,102963,273,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),919.3125
12,MG Road,12.75535,77.519378,Entire home/apt,Independent House,2024-12-01,12,Winter,6243,310,112,5,0.49,15,2,93645,288,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),836.1160714285714
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-01-01,1,Winter,4103,144,188,5,0.36,11,2,45133,194,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),240.06914893617022
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-02-01,2,Winter,3378,144,188,5,0.44,13,2,43914,41,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),233.58510638297872
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-03-01,3,Spring,3686,144,188,5,0.51,16,3,58976,26,4.7,Netherlands,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),313.70212765957444
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-04-01,4,Spring,3859,144,188,5,0.46,14,2,54026,332,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),287.3723404255319
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-05-01,5,Spring,3316,144,188,5,0.2,6,5,19896,20,3.9,UK,0,Mid-range (₹2K–₹4K),3.5–3.99,Low (≤25%),105.82978723404256
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-06-01,6,Summer,3644,144,188,5,0.79,24,4,87456,102,4.4,France,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),465.1914893617021
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-07-01,7,Monsoon,3148,144,188,5,0.59,18,3,56664,122,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),301.40425531914894
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-08-01,8,Monsoon,3256,144,188,5,0.52,16,3,52096,288,4.1,Canada,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),277.1063829787234
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-09-01,9,Autumn,3050,144,188,5,0.57,17,2,51850,131,4.2,UK,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),275.79787234042556
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-10-01,10,Autumn,3087,144,188,5,0.45,14,2,43218,310,4.1,Canada,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),229.88297872340425
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-11-01,11,Winter,3708,144,188,5,0.68,20,3,74160,83,4.5,Canada,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),394.468085106383
13,Jayanagar,13.046741,77.504519,Entire home/apt,Villa,2024-12-01,12,Winter,4508,144,188,5,0.55,17,2,76636,13,4.2,UAE,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),407.63829787234044
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-01-01,1,Winter,6451,380,132,3,0.5,16,4,103216,307,4.1,Germany,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),781.939393939394
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-02-01,2,Winter,5051,380,132,3,0.67,19,3,95969,21,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),727.0378787878788
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-03-01,3,Spring,5580,380,132,3,0.61,19,2,106020,189,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),803.1818181818181
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-04-01,4,Spring,5762,380,132,3,0.44,13,3,74906,6,4.2,Australia,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),567.469696969697
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-05-01,5,Spring,5336,380,132,3,0.4,12,4,64032,54,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),485.09090909090907
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-06-01,6,Summer,5317,380,132,3,0.49,15,2,79755,235,4.1,USA,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),604.2045454545455
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-07-01,7,Monsoon,4679,380,132,3,0.64,20,2,93580,267,4.7,Canada,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),708.939393939394
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-08-01,8,Monsoon,4599,380,132,3,0.54,17,2,78183,275,4.8,UK,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),592.2954545454545
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-09-01,9,Autumn,4994,380,132,3,0.61,18,2,89892,303,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),681.0
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-10-01,10,Autumn,5441,380,132,3,0.41,13,4,70733,44,3.8,India,0,Premium (₹4K–₹7K),3.5–3.99,Moderate (26–50%),535.8560606060606
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-11-01,11,Winter,5002,380,132,3,0.54,16,3,80032,291,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),606.3030303030303
14,Malleshwaram,13.076588,77.509499,Entire home/apt,Independent House,2024-12-01,12,Winter,6478,380,132,3,0.62,19,2,123082,14,3.8,India,0,Premium (₹4K–₹7K),3.5–3.99,High (51–75%),932.439393939394
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-01-01,1,Winter,4145,118,221,1,0.52,16,3,66320,97,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),300.0904977375566
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-02-01,2,Winter,3344,118,221,1,0.67,19,2,63536,123,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),287.49321266968326
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-03-01,3,Spring,3929,118,221,1,0.34,11,3,43219,251,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),195.5610859728507
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-04-01,4,Spring,4050,118,221,1,0.14,4,1,16200,150,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,Low (≤25%),73.30316742081448
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-05-01,5,Spring,3535,118,221,1,0.48,15,3,53025,156,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),239.93212669683257
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-06-01,6,Summer,3300,118,221,1,0.53,16,2,52800,283,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),238.91402714932127
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-07-01,7,Monsoon,3311,118,221,1,0.55,17,2,56287,281,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),254.69230769230768
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-08-01,8,Monsoon,2996,118,221,1,0.44,14,3,41944,138,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),189.79185520361992
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-09-01,9,Autumn,3498,118,221,1,0.45,14,2,48972,98,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),221.59276018099547
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-10-01,10,Autumn,3835,118,221,1,0.64,20,3,76700,94,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),347.05882352941177
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-11-01,11,Winter,3660,118,221,1,0.45,14,2,51240,301,3.7,Netherlands,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),231.8552036199095
15,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-12-01,12,Winter,4074,118,221,1,0.23,7,3,28518,144,4.4,Netherlands,0,Premium (₹4K–₹7K),4.0–4.49,Low (≤25%),129.04072398190044
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-01-01,1,Winter,4467,551,220,1,0.57,18,5,80406,283,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),365.4818181818182
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-02-01,2,Winter,3080,551,220,1,0.64,19,3,58520,251,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),266.0
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-03-01,3,Spring,3579,551,220,1,0.77,24,1,85896,145,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),390.43636363636364
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-04-01,4,Spring,3791,551,220,1,0.69,21,2,79611,94,5.0,Canada,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),361.8681818181818
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-05-01,5,Spring,3558,551,220,1,0.64,20,2,71160,244,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),323.45454545454544
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-06-01,6,Summer,3353,551,220,1,0.72,22,1,73766,251,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),335.3
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-07-01,7,Monsoon,3183,551,220,1,0.53,16,3,50928,27,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),231.4909090909091
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-08-01,8,Monsoon,3235,551,220,1,0.76,24,4,77640,155,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),352.90909090909093
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-09-01,9,Autumn,3469,551,220,1,0.45,14,2,48566,285,4.3,UK,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),220.75454545454545
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-10-01,10,Autumn,3597,551,220,1,0.71,22,3,79134,316,4.1,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),359.7
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-11-01,11,Winter,3695,551,220,1,0.8,24,2,88680,226,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),403.09090909090907
16,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-12-01,12,Winter,4777,551,220,1,0.48,15,3,71655,219,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,Moderate (26–50%),325.70454545454544
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-01-01,1,Winter,1836,524,160,2,0.55,17,2,31212,38,4.6,India,0,Budget (≤₹2K),4.5–5.0,High (51–75%),195.075
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-02-01,2,Winter,1140,524,160,2,0.92,27,3,30780,240,4.6,India,0,Budget (≤₹2K),4.5–5.0,Very High (>75%),192.375
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-03-01,3,Spring,1522,524,160,2,0.67,21,2,31962,144,4.7,USA,0,Budget (≤₹2K),4.5–5.0,High (51–75%),199.7625
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-04-01,4,Spring,1545,524,160,2,0.44,13,2,20085,119,4.7,UAE,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),125.53125
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-05-01,5,Spring,1741,524,160,2,0.76,24,3,41784,320,5.0,India,0,Budget (≤₹2K),4.5–5.0,Very High (>75%),261.15
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-06-01,6,Summer,1263,524,160,2,0.41,12,4,15156,101,4.4,India,0,Budget (≤₹2K),4.0–4.49,Moderate (26–50%),94.725
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-07-01,7,Monsoon,1239,524,160,2,0.72,22,3,27258,331,3.8,India,0,Budget (≤₹2K),3.5–3.99,High (51–75%),170.3625
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-08-01,8,Monsoon,1533,524,160,2,0.53,16,2,24528,72,4.3,India,0,Budget (≤₹2K),4.0–4.49,High (51–75%),153.3
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-09-01,9,Autumn,1163,524,160,2,0.31,9,2,10467,157,4.8,India,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),65.41875
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-10-01,10,Autumn,1379,524,160,2,0.36,11,4,15169,147,4.0,India,0,Budget (≤₹2K),3.5–3.99,Moderate (26–50%),94.80625
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-11-01,11,Winter,1298,524,160,2,0.81,24,2,31152,206,4.4,Canada,0,Budget (≤₹2K),4.0–4.49,Very High (>75%),194.7
17,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-12-01,12,Winter,1406,524,160,2,0.52,16,3,22496,252,4.4,India,0,Budget (≤₹2K),4.0–4.49,High (51–75%),140.6
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-01-01,1,Winter,954,291,90,3,0.66,20,3,19080,89,5.0,India,0,Budget (≤₹2K),4.5–5.0,High (51–75%),212.0
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-02-01,2,Winter,1025,291,90,3,0.52,15,4,15375,92,4.1,Netherlands,0,Budget (≤₹2K),4.0–4.49,High (51–75%),170.83333333333334
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-03-01,3,Spring,1394,291,90,3,0.57,18,2,25092,251,4.5,Canada,0,Budget (≤₹2K),4.0–4.49,High (51–75%),278.8
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-04-01,4,Spring,876,291,90,3,0.59,18,2,15768,209,4.4,India,0,Budget (≤₹2K),4.0–4.49,High (51–75%),175.2
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-05-01,5,Spring,686,291,90,3,0.48,15,3,10290,82,4.5,India,0,Budget (≤₹2K),4.0–4.49,Moderate (26–50%),114.33333333333333
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-06-01,6,Summer,692,291,90,3,0.45,14,3,9688,147,4.5,India,0,Budget (≤₹2K),4.0–4.49,Moderate (26–50%),107.64444444444445
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-07-01,7,Monsoon,670,291,90,3,0.78,24,2,16080,281,3.4,India,0,Budget (≤₹2K),Below 3.5,Very High (>75%),178.66666666666666
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-08-01,8,Monsoon,938,291,90,3,0.74,23,1,21574,129,3.7,India,0,Budget (≤₹2K),3.5–3.99,High (51–75%),239.7111111111111
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-09-01,9,Autumn,732,291,90,3,0.5,15,5,10980,206,3.9,Singapore,0,Budget (≤₹2K),3.5–3.99,Moderate (26–50%),122.0
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-10-01,10,Autumn,645,291,90,3,0.39,12,4,7740,0,5.0,India,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),86.0
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-11-01,11,Winter,987,291,90,3,0.75,22,2,21714,96,4.8,India,0,Budget (≤₹2K),4.5–5.0,High (51–75%),241.26666666666668
18,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-12-01,12,Winter,775,291,90,3,0.48,15,3,11625,255,4.7,India,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),129.16666666666666
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,2493,406,142,1,0.53,16,5,39888,311,4.8,Germany,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),280.90140845070425
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,2121,406,142,1,0.53,15,2,31815,7,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),224.04929577464787
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,2020,406,142,1,0.68,21,1,42420,58,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),298.7323943661972
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,2175,406,142,1,0.63,19,2,41325,78,4.0,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),291.0211267605634
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,2217,406,142,1,0.56,17,3,37689,260,4.3,USA,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),265.4154929577465
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,2242,406,142,1,0.48,14,2,31388,247,3.9,Netherlands,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),221.04225352112675
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,1518,406,142,1,0.68,21,2,31878,282,4.0,India,0,Budget (≤₹2K),3.5–3.99,High (51–75%),224.49295774647888
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,2179,406,142,1,0.27,8,2,17432,306,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),122.7605633802817
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,2075,406,142,1,0.57,17,4,35275,35,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),248.41549295774647
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,2112,406,142,1,0.58,18,3,38016,212,4.9,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),267.71830985915494
19,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,2055,406,142,1,0.61,18,2,36990,1,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),260.49295774647885
