listing_id,host_id,neighbourhood,latitude,longitude,room_type,property_type,date,month,season,price_per_night_inr,cleaning_fee_inr,availability_365,minimum_nights,occupancy_rate,number_of_bookings,average_stay_length,revenue_estimated_inr,review_count,review_scores_rating,guest_origin_country,event_flag
15,73904,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-08-01,8,Monsoon,2996,118,221,1,0.44,14,3,41944,138,4.3,India,0
15,73904,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-09-01,9,Autumn,3498,118,221,1,0.45,14,2,48972,98,4.6,India,0
15,73904,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-10-01,10,Autumn,3835,118,221,1,0.64,20,3,76700,94,4.4,India,0
15,73904,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-11-01,11,Winter,3660,118,221,1,0.45,14,2,51240,301,3.7,Netherlands,0
15,73904,Hebbal,12.84193,77.527506,Entire home/apt,Studio,2024-12-01,12,Winter,4074,118,221,1,0.23,7,3,28518,144,4.4,Netherlands,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-01-01,1,Winter,4467,551,220,1,0.57,18,5,80406,283,4.8,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-02-01,2,Winter,3080,551,220,1,0.64,19,3,58520,251,4.8,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-03-01,3,Spring,3579,551,220,1,0.77,24,1,85896,145,4.6,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-04-01,4,Spring,3791,551,220,1,0.69,21,2,79611,94,5.0,Canada,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-05-01,5,Spring,3558,551,220,1,0.64,20,2,71160,244,4.3,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-06-01,6,Summer,3353,551,220,1,0.72,22,1,73766,251,4.2,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-07-01,7,Monsoon,3183,551,220,1,0.53,16,3,50928,27,4.7,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-08-01,8,Monsoon,3235,551,220,1,0.76,24,4,77640,155,4.3,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-09-01,9,Autumn,3469,551,220,1,0.45,14,2,48566,285,4.3,UK,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-10-01,10,Autumn,3597,551,220,1,0.71,22,3,79134,316,4.1,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-11-01,11,Winter,3695,551,220,1,0.8,24,2,88680,226,4.7,India,0
16,48829,Frazer Town,12.844352,77.54068,Private room,Independent House,2024-12-01,12,Winter,4777,551,220,1,0.48,15,3,71655,219,4.0,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-01-01,1,Winter,1836,524,160,2,0.55,17,2,31212,38,4.6,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-02-01,2,Winter,1140,524,160,2,0.92,27,3,30780,240,4.6,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-03-01,3,Spring,1522,524,160,2,0.67,21,2,31962,144,4.7,USA,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-04-01,4,Spring,1545,524,160,2,0.44,13,2,20085,119,4.7,UAE,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-05-01,5,Spring,1741,524,160,2,0.76,24,3,41784,320,5.0,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-06-01,6,Summer,1263,524,160,2,0.41,12,4,15156,101,4.4,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-07-01,7,Monsoon,1239,524,160,2,0.72,22,3,27258,331,3.8,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-08-01,8,Monsoon,1533,524,160,2,0.53,16,2,24528,72,4.3,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-09-01,9,Autumn,1163,524,160,2,0.31,9,2,10467,157,4.8,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-10-01,10,Autumn,1379,524,160,2,0.36,11,4,15169,147,4.0,India,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-11-01,11,Winter,1298,524,160,2,0.81,24,2,31152,206,4.4,Canada,0
17,89905,Whitefield,13.079036,77.512336,Entire home/apt,Apartment,2024-12-01,12,Winter,1406,524,160,2,0.52,16,3,22496,252,4.4,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-01-01,1,Winter,954,291,90,3,0.66,20,3,19080,89,5.0,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-02-01,2,Winter,1025,291,90,3,0.52,15,4,15375,92,4.1,Netherlands,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-03-01,3,Spring,1394,291,90,3,0.57,18,2,25092,251,4.5,Canada,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-04-01,4,Spring,876,291,90,3,0.59,18,2,15768,209,4.4,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-05-01,5,Spring,686,291,90,3,0.48,15,3,10290,82,4.5,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-06-01,6,Summer,692,291,90,3,0.45,14,3,9688,147,4.5,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-07-01,7,Monsoon,670,291,90,3,0.78,24,2,16080,281,3.4,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-08-01,8,Monsoon,938,291,90,3,0.74,23,1,21574,129,3.7,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-09-01,9,Autumn,732,291,90,3,0.5,15,5,10980,206,3.9,Singapore,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-10-01,10,Autumn,645,291,90,3,0.39,12,4,7740,0,5.0,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-11-01,11,Winter,987,291,90,3,0.75,22,2,21714,96,4.8,India,0
18,66626,Yeshwanthpur,12.941485,77.457759,Entire home/apt,Studio,2024-12-01,12,Winter,775,291,90,3,0.48,15,3,11625,255,4.7,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,2493,406,142,1,0.53,16,5,39888,311,4.8,Germany,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,2121,406,142,1,0.53,15,2,31815,7,5.0,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,2020,406,142,1,0.68,21,1,42420,58,4.7,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,2175,406,142,1,0.63,19,2,41325,78,4.0,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,2217,406,142,1,0.56,17,3,37689,260,4.3,USA,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,2242,406,142,1,0.48,14,2,31388,247,3.9,Netherlands,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,1518,406,142,1,0.68,21,2,31878,282,4.0,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,2179,406,142,1,0.27,8,2,17432,306,5.0,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,2075,406,142,1,0.57,17,4,35275,35,4.3,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,2112,406,142,1,0.58,18,3,38016,212,4.9,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,2055,406,142,1,0.61,18,2,36990,1,4.4,India,0
19,36680,Bellandur,12.919688,77.728302,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,2530,406,142,1,0.63,20,2,50600,300,3.8,India,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-01-01,1,Winter,2386,411,273,5,0.57,18,4,42948,96,4.5,Netherlands,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-02-01,2,Winter,1951,411,273,5,0.52,15,2,29265,210,4.2,India,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-03-01,3,Spring,2109,411,273,5,0.45,14,3,29526,195,4.7,India,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-04-01,4,Spring,1730,411,273,5,0.75,22,3,38060,333,4.7,Netherlands,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-05-01,5,Spring,1933,411,273,5,0.75,23,2,44459,18,5.0,India,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-06-01,6,Summer,2084,411,273,5,0.32,10,5,20840,169,4.0,Singapore,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-07-01,7,Monsoon,1569,411,273,5,0.6,19,4,29811,225,4.7,India,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-08-01,8,Monsoon,1548,411,273,5,0.63,20,4,30960,7,4.2,USA,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-09-01,9,Autumn,1760,411,273,5,0.39,12,2,21120,335,4.1,Canada,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-10-01,10,Autumn,1612,411,273,5,0.45,14,1,22568,135,4.9,India,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-11-01,11,Winter,1693,411,273,5,0.99,30,3,50790,168,4.7,Australia,0
20,29476,Electronic City,12.915432,77.553537,Entire home/apt,Studio,2024-12-01,12,Winter,2388,411,273,5,0.47,15,4,35820,194,4.8,Canada,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-01-01,1,Winter,4023,318,196,1,0.54,17,2,68391,50,5.0,UK,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-02-01,2,Winter,2669,318,196,1,0.55,16,2,42704,85,5.0,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-03-01,3,Spring,2964,318,196,1,0.83,26,4,77064,23,4.8,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-04-01,4,Spring,2977,318,196,1,0.65,20,1,59540,183,4.9,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-05-01,5,Spring,2933,318,196,1,0.32,10,2,29330,271,4.2,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-06-01,6,Summer,2760,318,196,1,0.55,16,3,44160,92,4.7,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-07-01,7,Monsoon,2563,318,196,1,0.36,11,1,28193,195,4.7,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-08-01,8,Monsoon,2650,318,196,1,0.64,20,2,53000,298,4.9,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-09-01,9,Autumn,2975,318,196,1,0.63,19,2,56525,130,4.5,India,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-10-01,10,Autumn,2477,318,196,1,0.62,19,3,47063,238,4.6,UAE,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-11-01,11,Winter,2863,318,196,1,0.37,11,2,31493,226,4.1,Canada,0
21,73956,Residency Road,12.71436,77.470526,Entire home/apt,Villa,2024-12-01,12,Winter,3721,318,196,1,0.55,17,5,63257,153,4.8,India,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,4603,304,134,2,0.52,16,2,73648,183,4.5,India,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,3441,304,134,2,0.53,15,2,51615,337,4.4,India,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,3930,304,134,2,0.53,16,1,62880,25,5.0,UAE,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,3708,304,134,2,0.57,17,3,63036,146,4.3,UK,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,3822,304,134,2,0.63,20,2,76440,180,4.9,India,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,3236,304,134,2,0.64,19,2,61484,128,4.9,India,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,3195,304,134,2,0.76,24,3,76680,337,4.3,India,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,3460,304,134,2,0.94,29,2,100340,49,4.4,UAE,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,3444,304,134,2,0.82,25,3,86100,158,5.0,UK,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,3429,304,134,2,0.54,17,1,58293,186,4.4,USA,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,3265,304,134,2,0.46,14,2,45710,212,4.1,India,0
22,42780,Electronic City,13.038122,77.509765,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,4263,304,134,2,0.59,18,2,76734,276,4.6,Singapore,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-01-01,1,Winter,6896,150,231,3,0.55,17,4,117232,239,4.5,Canada,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-02-01,2,Winter,5494,150,231,3,0.42,12,5,65928,346,4.7,USA,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-03-01,3,Spring,5929,150,231,3,0.66,20,5,118580,285,4.6,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-04-01,4,Spring,6387,150,231,3,0.49,15,3,95805,7,4.3,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-05-01,5,Spring,5236,150,231,3,0.5,16,2,83776,188,4.2,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-06-01,6,Summer,5597,150,231,3,0.8,24,3,134328,299,4.3,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-07-01,7,Monsoon,4658,150,231,3,0.66,20,3,93160,190,4.3,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-08-01,8,Monsoon,4950,150,231,3,0.62,19,2,94050,12,3.9,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-09-01,9,Autumn,5669,150,231,3,0.86,26,4,147394,167,4.3,UAE,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-10-01,10,Autumn,5283,150,231,3,0.63,20,2,105660,32,4.6,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-11-01,11,Winter,5491,150,231,3,0.89,27,3,148257,332,4.4,India,0
23,75771,Bellandur,13.032189,77.527091,Private room,Serviced Apartment,2024-12-01,12,Winter,6541,150,231,3,0.38,12,2,78492,19,4.2,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-01-01,1,Winter,4222,569,294,2,0.63,20,4,84440,335,4.5,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-02-01,2,Winter,3697,569,294,2,0.98,28,2,103516,143,4.3,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-03-01,3,Spring,3709,569,294,2,0.76,24,2,89016,227,4.8,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-04-01,4,Spring,4175,569,294,2,0.69,21,2,87675,185,4.4,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-05-01,5,Spring,3578,569,294,2,0.77,24,3,85872,278,4.8,UAE,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-06-01,6,Summer,3561,569,294,2,0.76,23,3,81903,31,5.0,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-07-01,7,Monsoon,3390,569,294,2,0.7,22,2,74580,62,4.4,Canada,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-08-01,8,Monsoon,3143,569,294,2,0.78,24,4,75432,46,4.2,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-09-01,9,Autumn,3533,569,294,2,0.54,16,3,56528,305,4.5,Netherlands,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-10-01,10,Autumn,3715,569,294,2,0.63,20,1,74300,170,4.5,India,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-11-01,11,Winter,3189,569,294,2,0.71,21,3,66969,35,4.8,France,0
24,22739,Frazer Town,13.054904,77.490699,Entire home/apt,Studio,2024-12-01,12,Winter,4757,569,294,2,0.55,17,3,80869,300,4.6,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-01-01,1,Winter,4729,536,146,3,0.58,18,3,85122,56,4.7,India,1
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-02-01,2,Winter,3836,536,146,3,0.48,14,1,53704,121,4.6,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-03-01,3,Spring,4392,536,146,3,0.39,12,1,52704,135,4.6,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-04-01,4,Spring,4038,536,146,3,0.72,22,3,88836,269,3.9,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-05-01,5,Spring,3688,536,146,3,0.6,19,1,70072,229,5.0,UK,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-06-01,6,Summer,3786,536,146,3,0.46,14,3,53004,55,5.0,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-07-01,7,Monsoon,3130,536,146,3,0.21,7,2,21910,314,4.7,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-08-01,8,Monsoon,3319,536,146,3,0.39,12,3,39828,337,4.8,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-09-01,9,Autumn,3847,536,146,3,0.46,14,2,53858,15,4.0,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-10-01,10,Autumn,3973,536,146,3,0.64,20,2,79460,205,4.5,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-11-01,11,Winter,4168,536,146,3,0.38,11,3,45848,227,3.9,India,0
25,53064,Jayanagar,13.015458,77.628794,Entire home/apt,Independent House,2024-12-01,12,Winter,4610,536,146,3,0.54,17,1,78370,311,4.6,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-01-01,1,Winter,3762,352,230,5,0.76,24,3,90288,220,4.5,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-02-01,2,Winter,3433,352,230,5,0.59,17,4,58361,333,4.7,Singapore,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-03-01,3,Spring,3644,352,230,5,0.61,19,3,69236,110,4.8,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-04-01,4,Spring,3796,352,230,5,0.57,17,4,64532,211,4.8,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-05-01,5,Spring,3193,352,230,5,0.76,24,2,76632,212,4.2,USA,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-06-01,6,Summer,3570,352,230,5,0.54,16,2,57120,160,3.9,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-07-01,7,Monsoon,2914,352,230,5,0.44,14,2,40796,78,4.8,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-08-01,8,Monsoon,2759,352,230,5,0.48,15,2,41385,46,3.7,France,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-09-01,9,Autumn,3120,352,230,5,0.18,5,1,15600,49,3.9,USA,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-10-01,10,Autumn,3362,352,230,5,0.66,20,2,67240,66,4.7,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-11-01,11,Winter,3017,352,230,5,0.54,16,3,48272,168,4.5,India,0
26,91830,Ulsoor,12.919343,77.547556,Shared room,Studio,2024-12-01,12,Winter,3781,352,230,5,0.77,24,2,90744,340,4.9,Canada,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-01-01,1,Winter,4083,304,159,5,0.27,8,2,32664,55,4.4,India,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-02-01,2,Winter,3098,304,159,5,0.42,12,2,37176,142,4.4,India,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-03-01,3,Spring,3916,304,159,5,0.67,21,4,82236,287,4.3,Netherlands,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-04-01,4,Spring,3671,304,159,5,0.78,23,4,84433,314,4.9,India,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-05-01,5,Spring,3245,304,159,5,0.47,15,3,48675,311,4.8,UAE,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-06-01,6,Summer,3312,304,159,5,0.71,21,4,69552,136,4.8,India,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-07-01,7,Monsoon,3119,304,159,5,0.49,15,2,46785,158,5.0,UAE,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-08-01,8,Monsoon,2949,304,159,5,0.88,27,2,79623,92,4.2,Singapore,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-09-01,9,Autumn,3581,304,159,5,0.6,18,3,64458,205,4.2,India,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-10-01,10,Autumn,3138,304,159,5,0.52,16,3,50208,15,4.7,India,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-11-01,11,Winter,3338,304,159,5,0.49,15,2,50070,232,4.5,India,0
27,16743,Basavanagudi,12.940164,77.555494,Entire home/apt,Independent House,2024-12-01,12,Winter,4470,304,159,5,0.83,26,2,116220,166,4.7,UK,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-01-01,1,Winter,4553,318,219,5,0.43,13,3,59189,248,4.4,India,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-02-01,2,Winter,3212,318,219,5,0.65,19,2,61028,262,4.8,India,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-03-01,3,Spring,3803,318,219,5,0.82,25,2,95075,145,4.0,India,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-04-01,4,Spring,3607,318,219,5,0.62,19,3,68533,269,4.9,India,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-05-01,5,Spring,3881,318,219,5,0.52,16,1,62096,202,4.9,Netherlands,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-06-01,6,Summer,3538,318,219,5,0.56,17,1,60146,104,4.9,India,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-07-01,7,Monsoon,3320,318,219,5,0.35,11,2,36520,70,5.0,UK,0
28,21135,Koramangala,12.762232,77.676331,Entire home/apt,Apartment,2024-08-01,8,Monsoon,3466,318,219,5,0.49,15,2,51990,61,4.7,India,0
